frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Additional records,dns.Answers,dns.dns.unsolicited,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers,udp.udp.srcport_tree,udp.udp.dstport_tree
210,"Nov 14, 2025 22:29:19.600640000 +06","Nov 14, 2025 16:29:19.600640000 UTC",1763137759.600640000,0,0.000003,0.000003,181.118717,162,282,282,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:07,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",262,0x971d,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x20d7,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,22058,22058,242,0xcbb2,2,19,"{'udp.time_relative': '0.015387000', 'udp.time_delta': '0.015387000'}",ef:0c:81:80:00:01:00:04:00:01:00:00:04:6d:61:69:6e:0a:76:73:63:6f:64:65:2d:63:64:6e:03:6e:65:74:00:00:41:00:01:c0:0c:00:05:00:01:00:00:00:b6:00:19:0a:76:73:63:6f:64:65:2d:63:64:6e:03:7a:30:31:07:61:7a:75:72:65:66:64:c0:1c:c0:31:00:05:00:01:00:00:00:04:00:14:06:6d:72:2d:7a:30:31:0a:74:6d:2d:61:7a:75:72:65:66:64:c0:1c:c0:56:00:05:00:01:00:00:00:bf:00:2a:04:73:68:65:64:08:64:75:61:6c:2d:6c:6f:77:09:70:61:72:74:2d:30:30:32:30:06:74:2d:30:30:30:39:08:74:2d:6d:73:65:64:67:65:c0:1c:c0:76:00:05:00:01:00:00:00:c6:00:02:c0:84:c0:95:00:06:00:01:00:00:00:c6:00:30:03:6e:73:31:c0:95:06:6d:73:6e:68:73:74:09:6d:69:63:72:6f:73:6f:66:74:03:63:6f:6d:00:78:3a:8c:fd:00:00:07:08:00:00:03:84:00:24:ea:00:00:00:00:3c,0xef0c,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,4,1,0,"{'main.vscode-cdn.net: type HTTPS, class IN': {'dns.qry.name': 'main.vscode-cdn.net', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '65', 'dns.qry.class': '0x0001'}}",,"{'main.vscode-cdn.net: type CNAME, class IN, cname vscode-cdn.z01.azurefd.net': {'dns.resp.name': 'main.vscode-cdn.net', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '182', 'dns.resp.len': '25', 'dns.cname': 'vscode-cdn.z01.azurefd.net'}, 'vscode-cdn.z01.azurefd.net: type CNAME, class IN, cname mr-z01.tm-azurefd.net': {'dns.resp.name': 'vscode-cdn.z01.azurefd.net', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '4', 'dns.resp.len': '20', 'dns.cname': 'mr-z01.tm-azurefd.net'}, 'mr-z01.tm-azurefd.net: type CNAME, class IN, cname shed.dual-low.part-0020.t-0009.t-msedge.net': {'dns.resp.name': 'mr-z01.tm-azurefd.net', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '191', 'dns.resp.len': '42', 'dns.cname': 'shed.dual-low.part-0020.t-0009.t-msedge.net'}, 'shed.dual-low.part-0020.t-0009.t-msedge.net: type CNAME, class IN, cname part-0020.t-0009.t-msedge.net': {'dns.resp.name': 'shed.dual-low.part-0020.t-0009.t-msedge.net', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '198', 'dns.resp.len': '2', 'dns.cname': 'part-0020.t-0009.t-msedge.net'}}",,160,0.015387,"{'t-msedge.net: type SOA, class IN, mname ns1.t-msedge.net': {'dns.resp.name': 't-msedge.net', 'dns.resp.type': '6', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '198', 'dns.resp.len': '48', 'dns.soa.mname': 'ns1.t-msedge.net', 'dns.soa.rname': 'msnhst.microsoft.com', 'dns.soa.serial_number': '2017103101', 'dns.soa.refresh_interval': '1800', 'dns.soa.retry_interval': '900', 'dns.soa.expire_limit': '2419200', 'dns.soa.minimum_ttl': '60'}}",,
210,"Nov 14, 2025 22:29:20.562145000 +06","Nov 14, 2025 16:29:20.562145000 UTC",1763137760.562145000,0,0.961505,0.961505,182.080222,163,85,85,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",65,0xce13,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xeaa5,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,39014,53,53,45,0x4474,2,20,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",e1:4e:01:00:00:01:00:00:00:00:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:01:00:01,0xe14e,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'default.exp-tas.com: type A, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:29:20.562158000 +06","Nov 14, 2025 16:29:20.562158000 UTC",1763137760.562158000,0,0.000013,0.000013,182.080235,164,85,85,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,4:06,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",65,0xce14,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xeaa4,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,39014,53,53,45,0x4382,2,20,"{'udp.time_relative': '0.000013000', 'udp.time_delta': '0.000013000'}",c7:40:01:00:00:01:00:00:00:00:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:1c:00:01,0xc740,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'default.exp-tas.com: type AAAA, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:29:20.726898000 +06","Nov 14, 2025 16:29:20.726898000 UTC",1763137760.726898000,0,0.16474,0.16474,182.244975,165,167,167,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,8:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",147,0x977b,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x20ec,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,39014,39014,127,0xd927,2,20,"{'udp.time_relative': '0.164753000', 'udp.time_delta': '0.164740000'}",e1:4e:81:80:00:01:00:03:00:00:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:01:00:01:c0:0c:00:05:00:01:00:00:06:4a:00:28:12:64:65:61:75:6c:74:2d:65:78:70:2d:74:61:73:2d:63:6f:6d:06:65:2d:30:30:31:34:08:65:2d:6d:73:65:64:67:65:03:6e:65:74:00:c0:31:00:05:00:01:00:00:00:18:00:02:c0:44:c0:44:00:01:00:01:00:00:00:18:00:04:0d:6b:05:5d,0xe14e,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,3,0,0,"{'default.exp-tas.com: type A, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,"{'default.exp-tas.com: type CNAME, class IN, cname deault-exp-tas-com.e-0014.e-msedge.net': {'dns.resp.name': 'default.exp-tas.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '1610', 'dns.resp.len': '40', 'dns.cname': 'deault-exp-tas-com.e-0014.e-msedge.net'}, 'deault-exp-tas-com.e-0014.e-msedge.net: type CNAME, class IN, cname e-0014.e-msedge.net': {'dns.resp.name': 'deault-exp-tas-com.e-0014.e-msedge.net', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '24', 'dns.resp.len': '2', 'dns.cname': 'e-0014.e-msedge.net'}, 'e-0014.e-msedge.net: type A, class IN, addr 13.107.5.93': {'dns.resp.name': 'e-0014.e-msedge.net', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '24', 'dns.resp.len': '4', 'dns.a': '13.107.5.93'}}",,163,0.164753,,,
210,"Nov 14, 2025 22:29:20.726901000 +06","Nov 14, 2025 16:29:20.726901000 UTC",1763137760.726901000,0,0.000003,0.000003,182.244978,166,208,208,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,61:c0,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",188,0x977c,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x20c2,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,39014,39014,168,0x2608,2,20,"{'udp.time_relative': '0.164756000', 'udp.time_delta': '0.000003000'}",c7:40:81:80:00:01:00:02:00:01:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:1c:00:01:c0:0c:00:05:00:01:00:00:09:eb:00:28:12:64:65:61:75:6c:74:2d:65:78:70:2d:74:61:73:2d:63:6f:6d:06:65:2d:30:30:31:34:08:65:2d:6d:73:65:64:67:65:03:6e:65:74:00:c0:31:00:05:00:01:00:00:00:3e:00:02:c0:44:c0:4b:00:06:00:01:00:00:00:3e:00:2d:03:6e:73:31:c0:4b:06:6d:73:6e:68:73:74:09:6d:69:63:72:6f:73:6f:66:74:c0:1c:78:2a:30:51:00:00:07:08:00:00:03:84:00:24:ea:00:00:00:00:f0,0xc740,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,2,1,0,"{'default.exp-tas.com: type AAAA, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,"{'default.exp-tas.com: type CNAME, class IN, cname deault-exp-tas-com.e-0014.e-msedge.net': {'dns.resp.name': 'default.exp-tas.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '2539', 'dns.resp.len': '40', 'dns.cname': 'deault-exp-tas-com.e-0014.e-msedge.net'}, 'deault-exp-tas-com.e-0014.e-msedge.net: type CNAME, class IN, cname e-0014.e-msedge.net': {'dns.resp.name': 'deault-exp-tas-com.e-0014.e-msedge.net', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '62', 'dns.resp.len': '2', 'dns.cname': 'e-0014.e-msedge.net'}}",,164,0.164743,"{'e-msedge.net: type SOA, class IN, mname ns1.e-msedge.net': {'dns.resp.name': 'e-msedge.net', 'dns.resp.type': '6', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '62', 'dns.resp.len': '45', 'dns.soa.mname': 'ns1.e-msedge.net', 'dns.soa.rname': 'msnhst.microsoft.com', 'dns.soa.serial_number': '2016030801', 'dns.soa.refresh_interval': '1800', 'dns.soa.retry_interval': '900', 'dns.soa.expire_limit': '2419200', 'dns.soa.minimum_ttl': '240'}}",,
210,"Nov 14, 2025 22:29:21.166092000 +06","Nov 14, 2025 16:29:21.166092000 UTC",1763137761.166092000,0,0.439191,0.439191,182.684169,167,85,85,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",65,0xb2f6,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x05c3,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,39993,53,53,45,0xdb98,2,21,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",46:57:01:00:00:01:00:00:00:00:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:01:00:01,0x4657,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'default.exp-tas.com: type A, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:29:21.166104000 +06","Nov 14, 2025 16:29:21.166104000 UTC",1763137761.166104000,0,0.000012,0.000012,182.684181,168,85,85,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,8:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",65,0xb2f7,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x05c2,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,39993,53,53,45,0x789c,2,21,"{'udp.time_relative': '0.000012000', 'udp.time_delta': '0.000012000'}",8e:53:01:00:00:01:00:00:00:00:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:1c:00:01,0x8e53,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'default.exp-tas.com: type AAAA, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:29:21.238646000 +06","Nov 14, 2025 16:29:21.238646000 UTC",1763137761.238646000,0,0.072542,0.072542,182.756723,169,167,167,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,61:61,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",147,0x979e,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x20c9,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,39993,39993,127,0x704c,2,21,"{'udp.time_relative': '0.072554000', 'udp.time_delta': '0.072542000'}",46:57:81:80:00:01:00:03:00:00:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:01:00:01:c0:0c:00:05:00:01:00:00:06:4a:00:28:12:64:65:61:75:6c:74:2d:65:78:70:2d:74:61:73:2d:63:6f:6d:06:65:2d:30:30:31:34:08:65:2d:6d:73:65:64:67:65:03:6e:65:74:00:c0:31:00:05:00:01:00:00:00:18:00:02:c0:44:c0:44:00:01:00:01:00:00:00:18:00:04:0d:6b:05:5d,0x4657,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,3,0,0,"{'default.exp-tas.com: type A, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,"{'default.exp-tas.com: type CNAME, class IN, cname deault-exp-tas-com.e-0014.e-msedge.net': {'dns.resp.name': 'default.exp-tas.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '1610', 'dns.resp.len': '40', 'dns.cname': 'deault-exp-tas-com.e-0014.e-msedge.net'}, 'deault-exp-tas-com.e-0014.e-msedge.net: type CNAME, class IN, cname e-0014.e-msedge.net': {'dns.resp.name': 'deault-exp-tas-com.e-0014.e-msedge.net', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '24', 'dns.resp.len': '2', 'dns.cname': 'e-0014.e-msedge.net'}, 'e-0014.e-msedge.net: type A, class IN, addr 13.107.5.93': {'dns.resp.name': 'e-0014.e-msedge.net', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '24', 'dns.resp.len': '4', 'dns.a': '13.107.5.93'}}",,167,0.072554,,,
210,"Nov 14, 2025 22:29:21.238647000 +06","Nov 14, 2025 16:29:21.238647000 UTC",1763137761.238647000,0,0.000001,0.000001,182.756724,170,208,208,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,19:19,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",188,0x979f,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x209f,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,39993,39993,168,0x5b22,2,21,"{'udp.time_relative': '0.072555000', 'udp.time_delta': '0.000001000'}",8e:53:81:80:00:01:00:02:00:01:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:1c:00:01:c0:0c:00:05:00:01:00:00:09:eb:00:28:12:64:65:61:75:6c:74:2d:65:78:70:2d:74:61:73:2d:63:6f:6d:06:65:2d:30:30:31:34:08:65:2d:6d:73:65:64:67:65:03:6e:65:74:00:c0:31:00:05:00:01:00:00:00:3e:00:02:c0:44:c0:4b:00:06:00:01:00:00:00:3e:00:2d:03:6e:73:31:c0:4b:06:6d:73:6e:68:73:74:09:6d:69:63:72:6f:73:6f:66:74:c0:1c:78:2a:30:51:00:00:07:08:00:00:03:84:00:24:ea:00:00:00:00:f0,0x8e53,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,2,1,0,"{'default.exp-tas.com: type AAAA, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,"{'default.exp-tas.com: type CNAME, class IN, cname deault-exp-tas-com.e-0014.e-msedge.net': {'dns.resp.name': 'default.exp-tas.com', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '2539', 'dns.resp.len': '40', 'dns.cname': 'deault-exp-tas-com.e-0014.e-msedge.net'}, 'deault-exp-tas-com.e-0014.e-msedge.net: type CNAME, class IN, cname e-0014.e-msedge.net': {'dns.resp.name': 'deault-exp-tas-com.e-0014.e-msedge.net', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '62', 'dns.resp.len': '2', 'dns.cname': 'e-0014.e-msedge.net'}}",,168,0.072543,"{'e-msedge.net: type SOA, class IN, mname ns1.e-msedge.net': {'dns.resp.name': 'e-msedge.net', 'dns.resp.type': '6', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '62', 'dns.resp.len': '45', 'dns.soa.mname': 'ns1.e-msedge.net', 'dns.soa.rname': 'msnhst.microsoft.com', 'dns.soa.serial_number': '2016030801', 'dns.soa.refresh_interval': '1800', 'dns.soa.retry_interval': '900', 'dns.soa.expire_limit': '2419200', 'dns.soa.minimum_ttl': '240'}}",,
210,"Nov 14, 2025 22:29:21.325436000 +06","Nov 14, 2025 16:29:21.325436000 UTC",1763137761.325436000,0,0.086789,0.086789,182.843513,171,85,85,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",65,0x8ee9,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x29d0,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,45138,53,53,45,0x25bf,2,22,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",e8:17:01:00:00:01:00:00:00:00:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:01:00:01,0xe817,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'default.exp-tas.com: type A, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,,,,,,,
210,"Nov 14, 2025 22:29:21.325455000 +06","Nov 14, 2025 16:29:21.325455000 UTC",1763137761.325455000,0,0.000019,0.000019,182.843532,172,85,85,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",65,0x8eea,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x29cf,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,45138,53,53,45,0x71c4,2,22,"{'udp.time_relative': '0.000019000', 'udp.time_delta': '0.000019000'}",81:12:01:00:00:01:00:00:00:00:00:00:07:64:65:66:61:75:6c:74:07:65:78:70:2d:74:61:73:03:63:6f:6d:00:00:1c:00:01,0x8112,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'default.exp-tas.com: type AAAA, class IN': {'dns.qry.name': 'default.exp-tas.com', 'dns.qry.name.len': '19', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,,,,,,,
